,sentence_id,prediction,match,category
796,26,"(2823, 2838, 'Clinical_Drug', 'Diclofenac b.B.')","(2823, 2838, 'Clinical_Drug', 'Diclofenac b.B.')",true_positive
797,26,"(2823, 2833, 'Clinical_Drug', 'Diclofenac')",(),false_positive
798,27,"(2839, 2853, 'Therapeutic', 'Hausmedikation')",(),false_positive
799,27,(),"(2839, 2865, 'Therapeutic', 'Hausmedikation unverändert')",false_negative
800,28,"(2893, 2908, 'Therapeutic', 'Weiterbetreuung')",(),false_positive
801,9,"(386, 402, 'Therapeutic', 'stat. Behandlung')","(386, 402, 'Therapeutic', 'stat. Behandlung')",true_positive
802,10,"(411, 420, 'Diagnostic', 'Diagnosen')",(),false_positive
803,10,(),"(411, 420, 'Diagnosis_or_Pathology', 'Diagnosen')",false_negative
804,11,"(427, 448, 'Diagnosis_or_Pathology', 'fortgeschrittenes OWG')","(427, 448, 'Diagnosis_or_Pathology', 'fortgeschrittenes OWG')",true_positive
805,11,"(450, 480, 'Diagnosis_or_Pathology', 'diverse AT-Unverträglichkeiten')","(450, 480, 'Diagnosis_or_Pathology', 'diverse AT-Unverträglichkeiten')",true_positive
806,11,"(487, 495, 'Clinical_Drug', 'Taflotan')","(487, 495, 'Clinical_Drug', 'Taflotan')",true_positive
807,11,"(497, 503, 'Clinical_Drug', 'Cosopt')","(497, 503, 'Clinical_Drug', 'Cosopt')",true_positive
808,11,"(422, 425, 'Therapeutic', 'R/L')",(),false_positive
809,11,"(458, 480, 'Diagnosis_or_Pathology', 'AT-Unverträglichkeiten')",(),false_positive
810,11,"(508, 516, 'Diagnosis_or_Pathology', 'Cosopt-S')",(),false_positive
811,11,(),"(508, 516, 'Clinical_Drug', 'Cosopt-S')",false_negative
812,12,"(539, 554, 'Diagnosis_or_Pathology', 'Netzhautforamen')","(539, 554, 'Diagnosis_or_Pathology', 'Netzhautforamen')",true_positive
813,12,"(527, 534, 'Therapeutic', 'NH-Lako')",(),false_positive
814,12,"(557, 575, 'Therapeutic', 'beginnende Ablatio')",(),false_positive
815,12,(),"(522, 534, 'Other_Finding', 'Z.n. NH-Lako')",false_negative
816,12,(),"(527, 554, 'Therapeutic', 'NH-Lako bei Netzhautforamen')",false_negative
817,12,(),"(557, 575, 'Diagnosis_or_Pathology', 'beginnende Ablatio')",false_negative
818,13,"(600, 623, 'Diagnostic', 'Tagesdruckprofilmessung')","(600, 623, 'Diagnostic', 'Tagesdruckprofilmessung')",true_positive
819,13,"(626, 638, 'Diagnostic', 'Nachtmessung')","(626, 638, 'Diagnostic', 'Nachtmessung')",true_positive
820,13,(),"(589, 598, 'Diagnostic', 'Procedere')",false_negative
821,14,(),"(639, 681, 'Other_Finding', 'Visus bei Aufnahme:  R:cc 1,0pp  L: cc 1,0')",false_negative
822,15,"(692, 702, 'Diagnosis_or_Pathology', 'Entlassung')",(),false_positive
823,15,(),"(682, 725, 'Other_Finding', 'Visus bei Entlassung: R:cc 1,0pp  L: cc 1,0')",false_negative
824,16,"(726, 732, 'Therapeutic', 'Tensio')",(),false_positive
825,16,(),"(726, 770, 'Other_Finding', 'Tensio bei Aufnahme:  R: 22 mmHg  L: 16 mmHg')",false_negative
826,17,"(771, 792, 'Therapeutic', 'Tensio bei Entlassung')",(),false_positive
827,17,"(782, 792, 'Diagnosis_or_Pathology', 'Entlassung')",(),false_positive
828,17,(),"(771, 816, 'Diagnosis_or_Pathology', 'Tensio bei Entlassung: R: 25 mmHg  L: 18 mmHg')",false_negative
829,18,"(817, 834, 'Diagnosis_or_Pathology', 'Entlassungsbefund')",(),false_positive
830,18,(),"(817, 834, 'Other_Finding', 'Entlassungsbefund')",false_negative
831,20,(),"(865, 876, 'Other_Finding', 'BH reizfrei')",false_negative
832,20,(),"(878, 893, 'Other_Finding', 'HH glatt + klar')",false_negative
833,20,(),"(895, 909, 'Other_Finding', 'VK tief + leer')",false_negative
834,20,(),"(911, 925, 'Diagnosis_or_Pathology', 'Cat. incipiens')",false_negative
835,22,(),"(954, 966, 'Other_Finding', 'NH anliegend')",false_negative
836,22,(),"(968, 1022, 'Other_Finding', 'Papille randscharf, 0.9 bis 0.95 randständig exkaviert')",false_negative
837,22,(),"(1024, 1065, 'Diagnosis_or_Pathology', 'inferior Lako-Herde um Foramen mit Deckel')",false_negative
838,22,(),"(1067, 1085, 'Other_Finding', 'Makula unauffällig')",false_negative
839,23,"(1123, 1138, 'Other_Finding', 'CDR 0,7 bis 0,8')",(),false_positive
840,23,(),"(1089, 1101, 'Other_Finding', 'NH anliegend')",false_negative
841,23,(),"(1103, 1121, 'Other_Finding', 'Papille randscharf')",false_negative
842,23,(),"(1123, 1138, 'Diagnosis_or_Pathology', 'CDR 0,7 bis 0,8')",false_negative
843,23,(),"(1140, 1158, 'Other_Finding', 'Makula unauffällig')",false_negative
844,24,"(1170, 1172, 'Therapeutic', 'RA')",(),false_positive
845,24,"(1208, 1210, 'Therapeutic', 'LA')",(),false_positive
846,24,(),"(1159, 1244, 'Diagnosis_or_Pathology', 'Tensiones: RA max 25, min 16, im Mittel 20 mmHg, LA max 13, min 19, im Mittel 15 mmHg')",false_negative
847,25,"(1245, 1256, 'Diagnostic', 'Pachymetrie')",(),false_positive
848,25,(),"(1245, 1311, 'Diagnosis_or_Pathology', 'Pachymetrie: RA 4971 µm (Dresdner-Korrektur +2,37 mmHg) LA 5041 µm')",false_negative
849,27,"(1344, 1367, 'Diagnostic', '30° Schwellenperimetrie')",(),false_positive
850,27,"(1369, 1379, 'Diagnostic', 'RA MD 4.97')",(),false_positive
851,27,"(1381, 1391, 'Diagnostic', 'LA MD -2,5')",(),false_positive
852,27,(),"(1344, 1391, 'Other_Finding', '30° Schwellenperimetrie: RA MD 4.97, LA MD -2,5')",false_negative
853,28,"(1392, 1403, 'Diagnostic', 'Beurteilung')","(1392, 1403, 'Diagnostic', 'Beurteilung')",true_positive
854,28,"(1405, 1413, 'Therapeutic', 'Therapie')","(1405, 1413, 'Therapeutic', 'Therapie')",true_positive
855,29,"(1564, 1572, 'Therapeutic', 'Therapie')","(1564, 1572, 'Therapeutic', 'Therapie')",true_positive
856,29,"(1738, 1761, 'Other_Finding', 'Zieldruck unter 12 mmHg')","(1738, 1761, 'Other_Finding', 'Zieldruck unter 12 mmHg')",true_positive
857,29,"(1806, 1861, 'Diagnosis_or_Pathology', 'Unverträglichkeiten gegen verschiedene Antiglaukomatosa')","(1806, 1861, 'Diagnosis_or_Pathology', 'Unverträglichkeiten gegen verschiedene Antiglaukomatosa')",true_positive
858,29,"(1476, 1492, 'Diagnostic', 'Tagedruckprofils')",(),false_positive
859,29,"(1532, 1542, 'Clinical_Drug', 'Xalacom AT')",(),false_positive
860,29,"(1573, 1601, 'Other_Finding', 'Druckwerte bis 25 mmHg am RA')",(),false_positive
861,29,"(1806, 1825, 'Diagnosis_or_Pathology', 'Unverträglichkeiten')",(),false_positive
862,29,(),"(1459, 1539, 'Diagnostic', 'Erstellung eines Tagedruckprofils unter der derz. lokalen Medikation mit Xalacom')",false_negative
863,29,(),"(1532, 1547, 'Clinical_Drug', 'Xalacom AT z.N.')",false_negative
864,29,(),"(1573, 1601, 'Diagnosis_or_Pathology', 'Druckwerte bis 25 mmHg am RA')",false_negative
865,29,(),"(1626, 1729, 'Diagnosis_or_Pathology', 'biomorphometrisch erkennbarer fortgeschrittener Papillenexkavation mit entsprechenden GF-Defekten am RA')",false_negative
866,29,(),"(1793, 1805, 'Diagnostic', 'anamnestisch')",false_negative
867,29,(),"(1845, 1861, 'Clinical_Drug', 'Antiglaukomatosa')",false_negative
868,30,"(1924, 1967, 'Therapeutic', 'operativen, antiglaukomatösen Möglichkeiten')","(1924, 1967, 'Therapeutic', 'operativen, antiglaukomatösen Möglichkeiten')",true_positive
869,30,"(1984, 1999, 'Therapeutic', 'Therapieerfolge')","(1984, 1999, 'Therapeutic', 'Therapieerfolge')",true_positive
870,30,"(2004, 2018, 'Diagnosis_or_Pathology', 'Komplikationen')","(2004, 2018, 'Diagnosis_or_Pathology', 'Komplikationen')",true_positive
871,30,"(2044, 2075, 'Other_Finding', 'geringen neuroretinalen Reserve')","(2044, 2075, 'Other_Finding', 'geringen neuroretinalen Reserve')",true_positive
872,30,"(2104, 2128, 'Therapeutic', 'drastischen Drucksenkung')","(2104, 2128, 'Therapeutic', 'drastischen Drucksenkung')",true_positive
873,30,(),"(2138, 2151, 'Therapeutic', 'TE+ MMC am RA')",false_negative
874,32,"(2440, 2506, 'Diagnostic', 'hausärztlicher Kontrolle des Kalium-Spiegels sowie der Nierenwerte')","(2440, 2506, 'Diagnostic', 'hausärztlicher Kontrolle des Kalium-Spiegels sowie der Nierenwerte')",true_positive
875,32,"(2469, 2484, 'Other_Finding', 'Kalium-Spiegels')","(2469, 2484, 'Other_Finding', 'Kalium-Spiegels')",true_positive
876,32,"(2495, 2506, 'Other_Finding', 'Nierenwerte')","(2495, 2506, 'Other_Finding', 'Nierenwerte')",true_positive
877,32,"(2554, 2573, 'Clinical_Drug', '5x/tgl. Dexasine AT')","(2554, 2573, 'Clinical_Drug', '5x/tgl. Dexasine AT')",true_positive
878,32,"(2603, 2620, 'Diagnosis_or_Pathology', 'Unverträglichkeit')","(2603, 2620, 'Diagnosis_or_Pathology', 'Unverträglichkeit')",true_positive
879,32,"(2635, 2696, 'Therapeutic', 'Beibehalten der bisherigen lokalen, drucksenkenden Behandlung')","(2635, 2696, 'Therapeutic', 'Beibehalten der bisherigen lokalen, drucksenkenden Behandlung')",true_positive
880,32,"(2241, 2290, 'Therapeutic', 'Absetzten der lokalen, antiglaukomatösen Therapie')",(),false_positive
881,32,"(2328, 2330, 'Therapeutic', 'OP')",(),false_positive
882,32,"(2335, 2374, 'Therapeutic', 'Umstellung auf systemische Drucksenkung')",(),false_positive
883,32,"(2698, 2748, 'Clinical_Drug', 'Regelmäßige zwischenzeitliche Tensio-Kontrolten BA')",(),false_positive
884,32,(),"(2241, 2306, 'Therapeutic', 'Absetzten der lokalen, antiglaukomatösen Therapie 2 Wochen prä OP')",false_negative
885,32,(),"(2311, 2330, 'Therapeutic', 'Vorbereitung der OP')",false_negative
886,32,(),"(2335, 2433, 'Therapeutic', 'Umstellung auf systemische Drucksenkung mittels 3x/tgl. 1xTbl. Diamox sowie 1xltgl. 1 Tbl. Kalinor')",false_negative
887,32,(),"(2383, 2404, 'Clinical_Drug', '3x/tgl. 1xTbl. Diamox')",false_negative
888,32,(),"(2411, 2433, 'Clinical_Drug', '1xltgl. 1 Tbl. Kalinor')",false_negative
889,32,(),"(2531, 2597, 'Therapeutic', 'lokale Applikation von 5x/tgl. Dexasine AT am zu operierenden Auge')",false_negative
890,32,(),"(2698, 2748, 'Diagnostic', 'Regelmäßige zwischenzeitliche Tensio-Kontrolten BA')",false_negative
891,33,"(2765, 2775, 'Clinical_Drug', 'Medikation')",(),false_positive
892,33,(),"(2765, 2775, 'Therapeutic', 'Medikation')",false_negative
893,34,"(2804, 2819, 'Clinical_Drug', 'Azopt AT 2x/die')","(2804, 2819, 'Clinical_Drug', 'Azopt AT 2x/die')",true_positive
894,34,"(2821, 2836, 'Clinical_Drug', 'Lumigan 0,1% AT')",(),false_positive
895,34,(),"(2782, 2802, 'Clinical_Drug', 'Brimonidin AT 3x/die')",false_negative
896,34,(),"(2821, 2841, 'Clinical_Drug', 'Lumigan 0,1% AT z.N.')",false_negative
897,5,"(241, 258, 'Diagnosis_or_Pathology', 'Tumorsprechstunde')","(241, 258, 'Diagnosis_or_Pathology', 'Tumorsprechstunde')",true_positive
898,6,"(271, 280, 'Diagnostic', 'Diagnosen')",(),false_positive
899,6,(),"(271, 280, 'Diagnosis_or_Pathology', 'Diagnosen')",false_negative
900,7,"(349, 393, 'Diagnosis_or_Pathology', 'maximaler vertikaler Tumordurchmesser 1,7 mm')","(349, 393, 'Diagnosis_or_Pathology', 'maximaler vertikaler Tumordurchmesser 1,7 mm')",true_positive
901,7,"(423, 447, 'Diagnosis_or_Pathology', 'ACC-Stadium lBpf2 N2c M0')","(423, 447, 'Diagnosis_or_Pathology', 'ACC-Stadium lBpf2 N2c M0')",true_positive
902,7,"(298, 332, 'Diagnosis_or_Pathology', 'sekundär knotigem malignen Melanom')",(),false_positive
903,7,"(334, 347, 'Diagnosis_or_Pathology', 'Clark-Level V')",(),false_positive
904,7,"(423, 440, 'Diagnosis_or_Pathology', 'ACC-Stadium lBpf2')",(),false_positive
905,7,"(441, 447, 'Diagnosis_or_Pathology', 'N2c M0')",(),false_positive
906,7,(),"(285, 347, 'Other_Finding', 'Zustand nach sekundär knotigem malignen Melanom, Clark-Level V')",false_negative
907,8,(),"(449, 497, 'Other_Finding', 'Z.n. In-transit-Metastase am Oberschenkel rechts')",false_negative
908,9,"(509, 545, 'Therapeutic', 'Exzision zweier In-transit-Metastase')","(509, 545, 'Therapeutic', 'Exzision zweier In-transit-Metastase')",true_positive
909,9,"(525, 561, 'Diagnosis_or_Pathology', 'In-transit-Metastase rechts inguinal')","(525, 561, 'Diagnosis_or_Pathology', 'In-transit-Metastase rechts inguinal')",true_positive
910,9,(),"(504, 517, 'Other_Finding', 'Z.n. Exzision')",false_negative
911,10,"(573, 618, 'Diagnosis_or_Pathology', 'kutaner Melanommetastase rechter Oberschenkel')",(),false_positive
912,10,(),"(568, 618, 'Other_Finding', 'Z.n. kutaner Melanommetastase rechter Oberschenkel')",false_negative
913,11,"(634, 644, 'Therapeutic', 'Leberzyste')",(),false_positive
914,11,(),"(625, 644, 'Diagnosis_or_Pathology', 'Bekannte Leberzyste')",false_negative
915,12,"(658, 709, 'Therapeutic', 'adjuvanter niedrig dosierte lnterferon a2b-Therapie')",(),false_positive
916,12,"(711, 719, 'Therapeutic', 'Intron A')",(),false_positive
917,12,"(711, 720, 'Therapeutic', 'Intron A°')",(),false_positive
918,12,(),"(645, 709, 'Other_Finding', 'Zustand nach adjuvanter niedrig dosierte lnterferon a2b-Therapie')",false_negative
919,12,(),"(658, 739, 'Therapeutic', 'adjuvanter niedrig dosierte lnterferon a2b-Therapie (Intron A°) 3 Mio. Es.C.Woche')",false_negative
920,12,(),"(711, 720, 'Clinical_Drug', 'Intron A°')",false_negative
921,13,"(759, 799, 'Diagnostic', 'Unauffällige Tumornachsorgetuntersuchung')",(),false_positive
922,13,(),"(759, 799, 'Other_Finding', 'Unauffällige Tumornachsorgetuntersuchung')",false_negative
923,15,"(851, 889, 'Other_Finding', 'guten Allgemein- und Ernährungszustand')","(851, 889, 'Other_Finding', 'guten Allgemein- und Ernährungszustand')",true_positive
924,15,"(898, 916, 'Other_Finding', 'Beschwerdefreiheit')","(898, 916, 'Other_Finding', 'Beschwerdefreiheit')",true_positive
925,15,"(998, 1014, 'Other_Finding', 'Allgemeinzustand')","(998, 1014, 'Other_Finding', 'Allgemeinzustand')",true_positive
926,15,"(1036, 1066, 'Diagnosis_or_Pathology', 'chronische Erschöpfungssyndrom')","(1036, 1066, 'Diagnosis_or_Pathology', 'chronische Erschöpfungssyndrom')",true_positive
927,15,"(930, 962, 'Therapeutic', 'Absetzen der Interferon-Therapie')",(),false_positive
928,15,(),"(943, 962, 'Therapeutic', 'Interferon-Therapie')",false_negative
929,16,"(1106, 1131, 'Diagnostic', 'körperlichen Untersuchung')","(1106, 1131, 'Diagnostic', 'körperlichen Untersuchung')",true_positive
930,16,"(1136, 1156, 'Diagnostic', 'Lymphknotenpalpation')","(1136, 1156, 'Diagnostic', 'Lymphknotenpalpation')",true_positive
931,16,"(1174, 1195, 'Diagnosis_or_Pathology', 'pathologischer Befund')","(1174, 1195, 'Diagnosis_or_Pathology', 'pathologischer Befund')",true_positive
932,16,"(1202, 1227, 'Other_Finding', 'atypische Naevuszellnaevi')",(),false_positive
933,16,(),"(1202, 1227, 'Diagnosis_or_Pathology', 'atypische Naevuszellnaevi')",false_negative
934,17,(),"(1285, 1363, 'Diagnostic', 'Weichteil- und lymphknotensonographie der Intransitstrecke und rechts inguinal')",false_negative
935,17,(),"(1378, 1444, 'Other_Finding', 'Hinweis für Haut- oder Lymphknotenmetastasen des Malignen Melanoms')",false_negative
936,18,"(1446, 1460, 'Diagnostic', 'Laborparameter')",(),false_positive
937,18,(),"(1446, 1460, 'Other_Finding', 'Laborparameter')",false_negative
938,19,"(1465, 1501, 'Diagnostic', 'Bestimmung der Routinelaborparameter')","(1465, 1501, 'Diagnostic', 'Bestimmung der Routinelaborparameter')",true_positive
939,19,"(1598, 1626, 'Other_Finding', 'unauffälligem Hämoglobinwert')","(1598, 1626, 'Other_Finding', 'unauffälligem Hämoglobinwert')",true_positive
940,19,"(1565, 1593, 'Other_Finding', 'Erythrozytenwert von 4,02/pi')",(),false_positive
941,19,(),"(1480, 1501, 'Other_Finding', 'Routinelaborparameter')",false_negative
942,19,(),"(1515, 1593, 'Diagnosis_or_Pathology', 'leicht erniedrigten Leukocytenwert von 3,83/n und Erythrozytenwert von 4,02/pi')",false_negative
943,20,"(1641, 1650, 'Diagnostic', 'Biutbild-')",(),false_positive
944,20,"(1655, 1684, 'Diagnostic', 'Differentialblutbildparameter')",(),false_positive
945,20,"(1819, 1834, 'Other_Finding', 'Cholesterinwert')",(),false_positive
946,20,"(1885, 1906, 'Diagnostic', 'Routinelaborparameter')",(),false_positive
947,20,"(1929, 1982, 'Diagnosis_or_Pathology', 'relativ sensitive und spezifische Melanom-Tumormarker')",(),false_positive
948,20,"(1929, 1987, 'Diagnosis_or_Pathology', 'relativ sensitive und spezifische Melanom-Tumormarker S100')",(),false_positive
949,20,"(1983, 1987, 'Diagnosis_or_Pathology', 'S100')",(),false_positive
950,20,"(1989, 2004, 'Diagnostic', 'ECLA-Roche-Test')",(),false_positive
951,20,(),"(1641, 1649, 'Other_Finding', 'Biutbild')",false_negative
952,20,(),"(1655, 1702, 'Other_Finding', 'Differentialblutbildparameter waren unauffällig')",false_negative
953,20,(),"(1708, 1760, 'Diagnosis_or_Pathology', 'Creatininwert lag 1,05 mg/d leicht oberhalb der Norm')",false_negative
954,20,(),"(1771, 1813, 'Diagnosis_or_Pathology', 'glomerulären Filtrationsrate von 58 ml/min')",false_negative
955,20,(),"(1819, 1869, 'Diagnosis_or_Pathology', 'Cholesterinwert war mit 262 mg/dl ebenfalls erhöht')",false_negative
956,20,(),"(1885, 1923, 'Other_Finding', 'Routinelaborparameter waren normwertig')",false_negative
957,20,(),"(1929, 2050, 'Other_Finding', 'relativ sensitive und spezifische Melanom-Tumormarker S100 (ECLA-Roche-Test) lag mit 0,05ug ebenfalls im Bereich der Norm')",false_negative
958,20,(),"(1989, 2004, 'Therapeutic', 'ECLA-Roche-Test')",false_negative
959,22,"(2106, 2123, 'Diagnosis_or_Pathology', 'Tumorsprechstunde')","(2106, 2123, 'Diagnosis_or_Pathology', 'Tumorsprechstunde')",true_positive
960,22,(),"(2077, 2123, 'Therapeutic', 'Wiedervorstellung in unserer Tumorsprechstunde')",false_negative
961,4,(),"(152, 157, 'Diagnosis_or_Pathology', 'HAUPT')",false_negative
962,4,(),"(160, 174, 'Diagnosis_or_Pathology', 'NEBENDIAGNOSEN')",false_negative
963,5,"(226, 229, 'Diagnosis_or_Pathology', 'C20')","(226, 229, 'Diagnosis_or_Pathology', 'C20')",true_positive
964,5,"(175, 184, 'Other_Finding', 'Rektum-CA')",(),false_positive
965,5,"(187, 191, 'Nutrient_or_Body_Substance', 'ED 7')",(),false_positive
966,5,"(197, 223, 'Diagnosis_or_Pathology', 'lokal weit fortgeschritten')",(),false_positive
967,5,(),"(175, 223, 'Diagnosis_or_Pathology', 'Rektum-CA, (ED 7/63); lokal weit fortgeschritten')",false_negative
968,6,"(230, 241, 'Diagnosis_or_Pathology', 'Tumoranämie')","(230, 241, 'Diagnosis_or_Pathology', 'Tumoranämie')",true_positive
969,6,(),"(244, 246, 'Diagnosis_or_Pathology', 'ED')",false_negative
970,6,(),"(254, 259, 'Diagnosis_or_Pathology', 'D63.0')",false_negative
971,7,"(260, 264, 'Diagnostic', 'IDDM')",(),false_positive
972,7,(),"(260, 264, 'Diagnosis_or_Pathology', 'IDDM')",false_negative
973,7,(),"(266, 271, 'Diagnosis_or_Pathology', 'E11.9')",false_negative
974,8,"(306, 324, 'Diagnosis_or_Pathology', 'diab. Nephropathie')","(306, 324, 'Diagnosis_or_Pathology', 'diab. Nephropathie')",true_positive
975,8,"(326, 331, 'Diagnosis_or_Pathology', 'N18.8')","(326, 331, 'Diagnosis_or_Pathology', 'N18.8')",true_positive
976,8,"(272, 301, 'Diagnosis_or_Pathology', 'chronische Niereninsuffizienz')",(),false_positive
977,8,(),"(272, 305, 'Diagnosis_or_Pathology', 'chronische Niereninsuffizienz ieL')",false_negative
978,9,"(332, 353, 'Diagnosis_or_Pathology', 'arterielle Hypertonie')","(332, 353, 'Diagnosis_or_Pathology', 'arterielle Hypertonie')",true_positive
979,9,"(355, 358, 'Nutrient_or_Body_Substance', 'I10')",(),false_positive
980,9,(),"(355, 358, 'Diagnosis_or_Pathology', 'I10')",false_negative
981,10,"(359, 376, 'Diagnosis_or_Pathology', 'Metamizolallergie')","(359, 376, 'Diagnosis_or_Pathology', 'Metamizolallergie')",true_positive
982,10,"(378, 383, 'Diagnosis_or_Pathology', 'Z88.6')","(378, 383, 'Diagnosis_or_Pathology', 'Z88.6')",true_positive
983,11,"(384, 397, 'Diagnosis_or_Pathology', 'Lasixallergie')","(384, 397, 'Diagnosis_or_Pathology', 'Lasixallergie')",true_positive
984,12,"(441, 453, 'Therapeutic', 'Explantation')","(441, 453, 'Therapeutic', 'Explantation')",true_positive
985,12,"(403, 415, 'Therapeutic', 'Implantation')",(),false_positive
986,12,(),"(398, 415, 'Other_Finding', 'Z.n. Implantation')",false_negative
987,12,(),"(403, 427, 'Therapeutic', 'Implantation Port-a-cath')",false_negative
988,13,"(496, 512, 'Diagnosis_or_Pathology', 'rectovag. Fistel')","(496, 512, 'Diagnosis_or_Pathology', 'rectovag. Fistel')",true_positive
989,13,"(462, 472, 'Therapeutic', 'PS-Heilung')",(),false_positive
